Country,Time,Balance,Product,Value,Unit
Belgium,December 2014,Net Electricity Production,Total Combustible Fuels,2792.004,GWh
Belgium,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",360.249,GWh
Belgium,December 2014,Net Electricity Production,Oil and Petroleum Products,16.584,GWh
Belgium,December 2014,Net Electricity Production,Natural Gas,1847.207,GWh
Belgium,December 2014,Net Electricity Production,Combustible Renewables,458.224,GWh
Belgium,December 2014,Net Electricity Production,Other Combustible Non-Renewables,109.74,GWh
Belgium,December 2014,Net Electricity Production,Hydro,133.574,GWh
Belgium,December 2014,Net Electricity Production,Wind,630.955,GWh
Belgium,December 2014,Net Electricity Production,Solar,36.669,GWh
Belgium,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1259.422,GWh
Luxembourg,December 2014,Net Electricity Production,Nuclear,0,GWh
Luxembourg,December 2014,Net Electricity Production,Total Combustible Fuels,237.791,GWh
Luxembourg,December 2014,Net Electricity Production,Natural Gas,221.78,GWh
Luxembourg,December 2014,Net Electricity Production,Combustible Renewables,10.809,GWh
Luxembourg,December 2014,Net Electricity Production,Other Combustible Non-Renewables,5.203,GWh
Luxembourg,December 2014,Net Electricity Production,Hydro,104.983,GWh
Luxembourg,December 2014,Net Electricity Production,Wind,8.943,GWh
Luxembourg,December 2014,Net Electricity Production,Solar,2.34,GWh
Luxembourg,December 2014,Net Electricity Production,Geothermal,0,GWh
Luxembourg,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",127.075,GWh
Netherlands,December 2014,Net Electricity Production,Nuclear,363.094,GWh
Netherlands,December 2014,Net Electricity Production,Total Combustible Fuels,8811.233,GWh
Netherlands,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",3451.073,GWh
Netherlands,December 2014,Net Electricity Production,Oil and Petroleum Products,165.74,GWh
Netherlands,December 2014,Net Electricity Production,Natural Gas,4671.076,GWh
Netherlands,December 2014,Net Electricity Production,Combustible Renewables,395.172,GWh
Netherlands,December 2014,Net Electricity Production,Other Combustible Non-Renewables,128.171,GWh
Netherlands,December 2014,Net Electricity Production,Hydro,8.781,GWh
Netherlands,December 2014,Net Electricity Production,Wind,889.205,GWh
Netherlands,December 2014,Net Electricity Production,Solar,33.304,GWh
Netherlands,December 2014,Net Electricity Production,Geothermal,0,GWh
Netherlands,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1326.462,GWh
Belgium,November 2014,Net Electricity Production,Nuclear,2056.021,GWh
Belgium,November 2014,Net Electricity Production,Total Combustible Fuels,2677.182,GWh
Belgium,November 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",403.579,GWh
Belgium,November 2014,Net Electricity Production,Oil and Petroleum Products,24.069,GWh
Belgium,November 2014,Net Electricity Production,Natural Gas,1645.126,GWh
Belgium,November 2014,Net Electricity Production,Combustible Renewables,491.802,GWh
Belgium,November 2014,Net Electricity Production,Other Combustible Non-Renewables,112.605,GWh
Belgium,November 2014,Net Electricity Production,Hydro,130.083,GWh
Belgium,November 2014,Net Electricity Production,Wind,377.579,GWh
Belgium,November 2014,Net Electricity Production,Solar,98.564,GWh
Belgium,November 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1098.028,GWh
Luxembourg,November 2014,Net Electricity Production,Nuclear,0,GWh
Luxembourg,November 2014,Net Electricity Production,Total Combustible Fuels,237.54,GWh
Luxembourg,November 2014,Net Electricity Production,Natural Gas,224.369,GWh
Luxembourg,November 2014,Net Electricity Production,Combustible Renewables,8.891,GWh
Luxembourg,November 2014,Net Electricity Production,Other Combustible Non-Renewables,4.28,GWh
Luxembourg,November 2014,Net Electricity Production,Hydro,91.02,GWh
Luxembourg,November 2014,Net Electricity Production,Wind,5.485,GWh
Luxembourg,November 2014,Net Electricity Production,Solar,2.822,GWh
Luxembourg,November 2014,Net Electricity Production,Geothermal,0,GWh
Luxembourg,November 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",108.218,GWh
Netherlands,November 2014,Net Electricity Production,Nuclear,350.09,GWh
Netherlands,November 2014,Net Electricity Production,Total Combustible Fuels,8414.312,GWh
Netherlands,November 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",3367.659,GWh
Netherlands,November 2014,Net Electricity Production,Oil and Petroleum Products,167.655,GWh
Netherlands,November 2014,Net Electricity Production,Natural Gas,4348.516,GWh
Netherlands,November 2014,Net Electricity Production,Combustible Renewables,400.563,GWh
Netherlands,November 2014,Net Electricity Production,Other Combustible Non-Renewables,129.919,GWh
Netherlands,November 2014,Net Electricity Production,Hydro,11.708,GWh
Netherlands,November 2014,Net Electricity Production,Wind,427.098,GWh
Netherlands,November 2014,Net Electricity Production,Solar,33.304,GWh
Netherlands,November 2014,Net Electricity Production,Geothermal,0,GWh
Netherlands,November 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",872.673,GWh
Belgium,October 2014,Net Electricity Production,Nuclear,1611.214,GWh
Belgium,October 2014,Net Electricity Production,Total Combustible Fuels,3106.124,GWh
Belgium,October 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",447.751,GWh
Belgium,October 2014,Net Electricity Production,Oil and Petroleum Products,10.913,GWh
Belgium,October 2014,Net Electricity Production,Natural Gas,2061.303,GWh
Belgium,October 2014,Net Electricity Production,Combustible Renewables,481.58,GWh
Belgium,October 2014,Net Electricity Production,Other Combustible Non-Renewables,104.577,GWh
Belgium,October 2014,Net Electricity Production,Hydro,124.461,GWh
Belgium,October 2014,Net Electricity Production,Wind,456.432,GWh
Belgium,October 2014,Net Electricity Production,Solar,167.988,GWh
Belgium,October 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1230.461,GWh
Luxembourg,October 2014,Net Electricity Production,Nuclear,0,GWh
Luxembourg,October 2014,Net Electricity Production,Total Combustible Fuels,214.277,GWh
Luxembourg,October 2014,Net Electricity Production,Natural Gas,200.53,GWh
Luxembourg,October 2014,Net Electricity Production,Combustible Renewables,9.28,GWh
Luxembourg,October 2014,Net Electricity Production,Other Combustible Non-Renewables,4.467,GWh
Luxembourg,October 2014,Net Electricity Production,Hydro,109.311,GWh
Luxembourg,October 2014,Net Electricity Production,Wind,5.933,GWh
Luxembourg,October 2014,Net Electricity Production,Solar,6.116,GWh
Luxembourg,October 2014,Net Electricity Production,Geothermal,0,GWh
Luxembourg,October 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",130.64,GWh
Netherlands,October 2014,Net Electricity Production,Nuclear,358.092,GWh
Netherlands,October 2014,Net Electricity Production,Total Combustible Fuels,8204.124,GWh
Netherlands,October 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",2818.564,GWh
Netherlands,October 2014,Net Electricity Production,Oil and Petroleum Products,157.65,GWh
Netherlands,October 2014,Net Electricity Production,Natural Gas,4708.666,GWh
Netherlands,October 2014,Net Electricity Production,Combustible Renewables,392.077,GWh
Netherlands,October 2014,Net Electricity Production,Other Combustible Non-Renewables,127.167,GWh
Netherlands,October 2014,Net Electricity Production,Hydro,8.781,GWh
Netherlands,October 2014,Net Electricity Production,Wind,511.118,GWh
Netherlands,October 2014,Net Electricity Production,Solar,31.155,GWh
Netherlands,October 2014,Net Electricity Production,Geothermal,0,GWh
Netherlands,October 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",943.131,GWh
Belgium,September 2014,Net Electricity Production,Nuclear,1362.029,GWh
Belgium,September 2014,Net Electricity Production,Total Combustible Fuels,2983.147,GWh
Belgium,September 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",430.645,GWh
Belgium,September 2014,Net Electricity Production,Oil and Petroleum Products,12.202,GWh
Belgium,September 2014,Net Electricity Production,Natural Gas,1994.041,GWh
Belgium,September 2014,Net Electricity Production,Combustible Renewables,457.948,GWh
Belgium,September 2014,Net Electricity Production,Other Combustible Non-Renewables,88.311,GWh
Belgium,September 2014,Net Electricity Production,Hydro,97.067,GWh
Belgium,September 2014,Net Electricity Production,Wind,159.234,GWh
Belgium,September 2014,Net Electricity Production,Solar,275.141,GWh
Belgium,September 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",989.39,GWh
Luxembourg,September 2014,Net Electricity Production,Nuclear,0,GWh
Luxembourg,September 2014,Net Electricity Production,Total Combustible Fuels,114.756,GWh
Luxembourg,September 2014,Net Electricity Production,Natural Gas,101.5,GWh
Luxembourg,September 2014,Net Electricity Production,Combustible Renewables,8.948,GWh
Luxembourg,September 2014,Net Electricity Production,Other Combustible Non-Renewables,4.308,GWh
Luxembourg,September 2014,Net Electricity Production,Hydro,89.283,GWh
Luxembourg,September 2014,Net Electricity Production,Wind,3.217,GWh
Luxembourg,September 2014,Net Electricity Production,Solar,9.109,GWh
Luxembourg,September 2014,Net Electricity Production,Geothermal,0,GWh
Luxembourg,September 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",110.557,GWh
Netherlands,September 2014,Net Electricity Production,Nuclear,343.089,GWh
Netherlands,September 2014,Net Electricity Production,Total Combustible Fuels,7203.252,GWh
Netherlands,September 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",2217.093,GWh
Netherlands,September 2014,Net Electricity Production,Oil and Petroleum Products,127.779,GWh
Netherlands,September 2014,Net Electricity Production,Natural Gas,4421.567,GWh
Netherlands,September 2014,Net Electricity Production,Combustible Renewables,329.833,GWh
Netherlands,September 2014,Net Electricity Production,Other Combustible Non-Renewables,106.979,GWh
Netherlands,September 2014,Net Electricity Production,Hydro,6.83,GWh
Netherlands,September 2014,Net Electricity Production,Wind,201.046,GWh
Netherlands,September 2014,Net Electricity Production,Solar,81.648,GWh
Netherlands,September 2014,Net Electricity Production,Geothermal,0,GWh
Netherlands,September 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",619.357,GWh
Belgium,August 2014,Net Electricity Production,Nuclear,2124.918,GWh
Belgium,August 2014,Net Electricity Production,Total Combustible Fuels,2269.466,GWh
Belgium,August 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",256.302,GWh
Belgium,August 2014,Net Electricity Production,Oil and Petroleum Products,18.622,GWh
Belgium,August 2014,Net Electricity Production,Natural Gas,1640.591,GWh
Belgium,August 2014,Net Electricity Production,Combustible Renewables,259.144,GWh
Belgium,August 2014,Net Electricity Production,Other Combustible Non-Renewables,94.807,GWh
Belgium,August 2014,Net Electricity Production,Hydro,90.285,GWh
Belgium,August 2014,Net Electricity Production,Wind,360.194,GWh
Belgium,August 2014,Net Electricity Production,Solar,317.469,GWh
Belgium,August 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1027.092,GWh
Luxembourg,August 2014,Net Electricity Production,Nuclear,0,GWh
Luxembourg,August 2014,Net Electricity Production,Total Combustible Fuels,27.324,GWh
Luxembourg,August 2014,Net Electricity Production,Natural Gas,14.325,GWh
Luxembourg,August 2014,Net Electricity Production,Combustible Renewables,8.775,GWh
Luxembourg,August 2014,Net Electricity Production,Other Combustible Non-Renewables,4.224,GWh
Luxembourg,August 2014,Net Electricity Production,Hydro,85.919,GWh
Luxembourg,August 2014,Net Electricity Production,Wind,5.514,GWh
Luxembourg,August 2014,Net Electricity Production,Solar,11.147,GWh
Luxembourg,August 2014,Net Electricity Production,Geothermal,0,GWh
Luxembourg,August 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",111.355,GWh
Netherlands,August 2014,Net Electricity Production,Nuclear,352.091,GWh
Netherlands,August 2014,Net Electricity Production,Total Combustible Fuels,6638.784,GWh
Netherlands,August 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",2145.553,GWh
Netherlands,August 2014,Net Electricity Production,Oil and Petroleum Products,131.029,GWh
Netherlands,August 2014,Net Electricity Production,Natural Gas,3819.869,GWh
Netherlands,August 2014,Net Electricity Production,Combustible Renewables,409.511,GWh
Netherlands,August 2014,Net Electricity Production,Other Combustible Non-Renewables,132.822,GWh
Netherlands,August 2014,Net Electricity Production,Hydro,9.757,GWh
Netherlands,August 2014,Net Electricity Production,Wind,421.097,GWh
Netherlands,August 2014,Net Electricity Production,Solar,81.648,GWh
Netherlands,August 2014,Net Electricity Production,Geothermal,0,GWh
Netherlands,August 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",922.013,GWh
Belgium,July 2014,Net Electricity Production,Nuclear,2820.437,GWh
Belgium,July 2014,Net Electricity Production,Total Combustible Fuels,2133.34,GWh
Belgium,July 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",224.196,GWh
Belgium,July 2014,Net Electricity Production,Oil and Petroleum Products,12.355,GWh
Belgium,July 2014,Net Electricity Production,Natural Gas,1575.299,GWh
Belgium,July 2014,Net Electricity Production,Combustible Renewables,229.555,GWh
Belgium,July 2014,Net Electricity Production,Other Combustible Non-Renewables,91.935,GWh
Belgium,July 2014,Net Electricity Production,Hydro,95.769,GWh
Belgium,July 2014,Net Electricity Production,Wind,239.552,GWh
Belgium,July 2014,Net Electricity Production,Solar,361.745,GWh
Belgium,July 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",926.621,GWh
Luxembourg,July 2014,Net Electricity Production,Nuclear,0,GWh
Luxembourg,July 2014,Net Electricity Production,Total Combustible Fuels,31.83,GWh
Luxembourg,July 2014,Net Electricity Production,Natural Gas,17.295,GWh
Luxembourg,July 2014,Net Electricity Production,Combustible Renewables,9.812,GWh
Luxembourg,July 2014,Net Electricity Production,Other Combustible Non-Renewables,4.723,GWh
Luxembourg,July 2014,Net Electricity Production,Hydro,75.783,GWh
Luxembourg,July 2014,Net Electricity Production,Wind,4.608,GWh
Luxembourg,July 2014,Net Electricity Production,Solar,12.151,GWh
Luxembourg,July 2014,Net Electricity Production,Geothermal,0,GWh
Luxembourg,July 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",102.354,GWh
Netherlands,July 2014,Net Electricity Production,Nuclear,352.091,GWh
Netherlands,July 2014,Net Electricity Production,Total Combustible Fuels,6755.688,GWh
Netherlands,July 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",2285.046,GWh
Netherlands,July 2014,Net Electricity Production,Oil and Petroleum Products,125.982,GWh
Netherlands,July 2014,Net Electricity Production,Natural Gas,3807.082,GWh
Netherlands,July 2014,Net Electricity Production,Combustible Renewables,405.921,GWh
Netherlands,July 2014,Net Electricity Production,Other Combustible Non-Renewables,131.657,GWh
