Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Industry,Scale,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Manufacturing nec; repair and installation of machinery and equipment,Units,370.7993831,427.2940757,552.9091618,558.4168711,647.6686206,153.1676485,142.9726809,137.1854036,110.4329999,114.2939876,154.2884006,145.1548073,111.5792544,100.4660254,89.25022907,107.3707271,79.55610335,91.81230299,80.81681833,57.75717495,53.06608085,54.5044416,47.43324226,56.24682668
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Mining and quarrying, energy producing products",Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Mining and quarrying, non-energy producing products",Units,277.0721006,289.5946903,312.1028232,301.5946566,303.0650688,279.3235851,338.9830572,267.7691515,216.1979424,215.8184839,211.2880026,171.9207158,136.3374861,139.2797698,144.5710375,62.00279101,103.6089101,70.72561721,79.63296123,111.245895,140.0209786,158.4620845,149.6903389,168.2460726
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Mining support service activities,Units,202.7575831,227.1324763,241.4862292,212.0821942,197.7073948,129.2912591,131.6214436,110.3069382,94.38566047,87.20005849,103.3320823,90.62503331,23.51307401,65.05583156,23.04728077,24.71138407,21.80525614,66.52775694,63.71068105,64.41520569,65.49034632,66.30947028,63.70966845,55.99679151
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Motor vehicles, trailers and semi-trailers",Units,79.27406399,51.69939652,48.86169495,28.21722145,28.50868486,86.00446228,85.90044065,90.94037268,88.97709423,80.15844714,78.07735529,71.60295979,54.01495419,54.05336684,57.25705596,54.11777892,50.24167245,54.83505603,46.76389444,37.64128281,38.07010064,45.20227599,42.39242808,42.73795131
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Other non-metallic mineral products,Units,651.0578124,879.992882,813.1583348,693.6260827,697.4889445,1221.135349,1324.622131,1041.109794,754.8466735,829.6127481,843.8495758,822.0291156,560.8982303,541.2100906,621.062124,637.8999849,547.501009,684.5485038,656.7431847,672.594181,641.7096377,537.4804573,513.6608295,489.7931967
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Other service activities,Units,15.37234058,14.38616691,14.88880932,14.63866649,14.34290374,34.29739905,36.79244827,42.41259947,34.99757086,32.199951,32.28673542,27.75084432,21.82418586,19.99566368,21.43246271,23.6052365,17.89082138,20.0429131,16.72158725,13.96277164,13.26033752,13.19630551,12.85056994,12.32737404
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Other transport equipment,Units,86.49420499,56.85293238,55.50505138,34.12826372,23.15963835,26.63900261,28.0037082,36.54183907,34.18398452,45.14688313,36.61226747,47.7325918,38.10852903,32.21470096,32.69230522,27.61269052,23.29536823,26.44018882,18.69330437,21.42925767,23.51380108,25.74041042,26.39269152,41.89310716
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Paper products and printing,Units,63.28276508,57.93483729,57.45554052,57.48334792,57.70628717,102.1281742,121.6371878,199.4107719,167.9955886,169.4446432,169.1889453,151.0555324,126.5302283,104.8176731,104.127581,105.4067975,78.02537755,87.1315477,79.37413996,55.83086612,54.80414643,50.5707876,43.91262148,34.37632525
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Pharmaceuticals, medicinal chemical and botanical products",Units,223.6053807,270.3694698,205.9345174,95.36349575,118.1802665,213.9285704,215.0914092,200.4596863,157.6825522,155.5763622,162.4977879,133.6085426,113.3580131,92.73264841,89.43624797,99.72178976,121.9284958,167.1415829,180.469613,123.6117232,139.5752756,122.2443709,87.6809158,67.26895294
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Postal and courier activities,Units,79.95848731,69.95582667,93.35840291,107.0391187,139.4473288,174.2372135,177.4749561,173.0585718,147.2619644,144.2189112,166.3597135,146.2668056,145.90382,140.9737146,86.12586954,133.812792,122.5580221,135.1045269,127.8345094,107.4892963,110.9132221,121.6521107,106.3011528,119.7073205
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Professional, scientific and technical activities",Units,13.1057788,12.29611916,14.50042267,13.95042845,13.13423526,34.0140251,32.59710935,35.76817276,27.63492204,23.75454665,23.33134365,20.24300499,16.13865435,16.29091544,14.24783858,15.34243964,11.5839847,14.69163279,13.70665828,11.96551174,14.31942414,14.95995095,14.22318475,13.85502047
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Public administration and defence; compulsory social security,Units,12.82315495,12.61316252,12.81531868,12.09153994,10.95162661,29.21797424,38.30550108,43.90570931,41.83184841,37.09660324,32.07569991,29.07208072,22.01138834,20.49615142,20.04776784,21.16679984,17.24582154,20.16282278,15.51413992,10.65865855,11.40755824,12.04676033,10.94830578,11.98054596
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Publishing, audiovisual and broadcasting activities",Units,16.94516017,16.28593134,17.62887951,15.7318537,13.97132515,38.01271574,42.26378829,61.51143403,43.31716485,38.81757599,36.07188543,40.06851225,31.43938961,27.59620379,32.8895507,29.73554122,19.77565574,16.74224177,18.73881182,10.90155103,14.00911313,11.68348945,10.10515011,9.72086218
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Real estate activities,Units,6.219332649,6.769855193,9.175449245,8.753074043,8.566067767,25.33837809,24.52556195,28.83078968,24.23081558,22.98345777,20.84333555,17.66575583,14.15771214,12.55800586,15.50083311,16.49426763,13.24269717,16.12047273,13.45448247,12.21438288,13.3731231,15.17585263,16.02527787,16.83175142
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Rubber and plastics products,Units,425.8365146,488.9254267,608.5183465,622.7798358,714.5988515,144.2344183,159.1549998,164.3005834,132.5183955,138.6033787,127.2585418,120.4817084,103.3969153,87.29911156,93.53613366,83.11155306,69.36836205,78.21556941,59.90706415,53.51184543,49.56139404,48.91982876,47.93921944,45.86285641
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Telecommunications,Units,5.477575756,5.437142038,5.4412328,5.108514972,4.831880949,21.94840541,21.58808109,23.79108156,17.96588563,14.86633208,14.68223998,11.89038219,9.725482146,9.597593584,9.782162897,10.45027702,7.301675495,9.148577519,10.12235226,7.956754741,10.05635277,9.572008458,10.40013257,10.11115705
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Textiles, textile products, leather and footwear",Units,26.63473396,26.46691309,24.70767744,25.83987621,27.68049648,147.2528578,132.4630473,153.1403332,124.7685567,97.3152668,103.5815907,83.50413806,82.47813946,66.50987348,80.50101726,76.2634679,57.23828613,60.14576149,60.9107057,74.40203055,95.10415065,91.69819562,86.52708308,79.42342097
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Warehousing and support activities for transportation,Units,72.08911544,61.07491229,71.67450571,70.32632974,81.2835198,141.7773868,131.3567324,144.4575902,120.4076147,137.9320992,134.7923293,126.7582128,118.4681581,103.5053419,99.79472226,105.9406741,105.1036416,122.5675461,112.9610551,95.71313872,85.94862683,95.05932235,80.69257124,81.4496395
Luxembourg,LU,LUX,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Water supply; sewerage, waste management and remediation activities",Units,134.5492773,133.7704875,151.9810781,143.5822028,133.7323893,201.4080707,176.8471076,167.98,150.4181465,150.3433102,153.748373,139.8843415,108.4550777,89.53294346,90.61033847,59.21236224,55.46850869,61.1416957,40.25953247,37.89413735,39.30446543,40.21513902,36.35679511,37.52660452
